ID,Sex,Marital status,Age,Education,Income,Occupation,Settlement size
100001003,0,non-single (divorced / separated / married / widowed),43.0,university,203738.0,management / self-employed / highly qualified employee / officer,1.0
100001004,0,non-single (divorced / separated / married / widowed),44.0,university,280570.0,management / self-employed / highly qualified employee / officer,2.0
100001005,0,non-single (divorced / separated / married / widowed),65.0,,69487.0,unemployed / unskilled,2.0
100001006,1,non-single (divorced / separated / married / widowed),73.0,graduate school,214126.0,management / self-employed / highly qualified employee / officer,1.0
100001007,0,single,60.0,university,136671.0,skilled employee / official,1.0
100001008,0,non-single (divorced / separated / married / widowed),62.0,university,174337.0,skilled employee / official,1.0
100001009,1,non-single (divorced / separated / married / widowed),58.0,university,126710.0,skilled employee / official,1.0
100001010,1,non-single (divorced / separated / married / widowed),43.0,university,167139.0,management / self-employed / highly qualified employee / officer,2.0
100001011,0,single,64.0,university,122094.0,skilled employee / official,2.0
100001012,0,non-single (divorced / separated / married / widowed),37.0,graduate school,170113.0,management / self-employed / highly qualified employee / officer,2.0
100001013,1,non-single (divorced / separated / married / widowed),46.0,,192698.0,management / self-employed / highly qualified employee / officer,1.0
100001014,0,non-single (divorced / separated / married / widowed),57.0,university,144197.0,skilled employee / official,2.0
100001015,0,non-single (divorced / separated / married / widowed),51.0,university,133623.0,skilled employee / official,1.0
100001016,1,non-single (divorced / separated / married / widowed),32.0,graduate school,171052.0,management / self-employed / highly qualified employee / officer,2.0
100001017,0,single,64.0,university,130492.0,skilled employee / official,2.0
100001018,0,single,,university,135705.0,skilled employee / official,1.0
100001019,1,non-single (divorced / separated / married / widowed),55.0,university,171804.0,management / self-employed / highly qualified employee / officer,2.0
100001020,0,single,73.0,university,192167.0,management / self-employed / highly qualified employee / officer,1.0
100001021,1,non-single (divorced / separated / married / widowed),34.0,graduate school,134377.0,skilled employee / official,2.0
100001022,0,non-single (divorced / separated / married / widowed),44.0,university,146716.0,skilled employee / official,1.0
100001023,0,single,58.0,university,267872.0,skilled employee / official,1.0
100001024,1,non-single (divorced / separated / married / widowed),65.0,university,142193.0,unemployed / unskilled,1.0
100001025,1,non-single (divorced / separated / married / widowed),56.0,university,183765.0,skilled employee / official,1.0
100001026,1,non-single (divorced / separated / married / widowed),42.0,university,218664.0,management / self-employed / highly qualified employee / officer,2.0
100001027,1,non-single (divorced / separated / married / widowed),65.0,graduate school,145174.0,skilled employee / official,2.0
100001028,0,single,72.0,university,224961.0,management / self-employed / highly qualified employee / officer,2.0
100001029,1,non-single (divorced / separated / married / widowed),45.0,university,262634.0,management / self-employed / highly qualified employee / officer,2.0
100001030,0,single,68.0,university,287106.0,management / self-employed / highly qualified employee / officer,2.0
100001031,0,single,60.0,university,166298.0,management / self-employed / highly qualified employee / officer,1.0
100001032,1,non-single (divorced / separated / married / widowed),30.0,graduate school,133328.0,unemployed / unskilled,2.0
100001033,0,single,63.0,university,129798.0,skilled employee / official,1.0
100001034,0,single,57.0,,281084.0,management / self-employed / highly qualified employee / officer,1.0
100001035,1,non-single (divorced / separated / married / widowed),46.0,university,160678.0,skilled employee / official,2.0
100001036,1,non-single (divorced / separated / married / widowed),70.0,graduate school,167532.0,skilled employee / official,1.0
100001037,0,single,65.0,university,178591.0,skilled employee / official,2.0
100001038,0,single,63.0,university,273063.0,management / self-employed / highly qualified employee / officer,2.0
100001039,0,non-single (divorced / separated / married / widowed),54.0,university,149410.0,skilled employee / official,2.0
100001040,0,non-single (divorced / separated / married / widowed),49.0,university,124658.0,skilled employee / official,
100001041,1,non-single (divorced / separated / married / widowed),64.0,university,153645.0,skilled employee / official,2.0
100001042,1,non-single (divorced / separated / married / widowed),,university,308529.0,management / self-employed / highly qualified employee / officer,2.0
100001043,1,non-single (divorced / separated / married / widowed),57.0,university,155062.0,skilled employee / official,2.0
100001044,1,non-single (divorced / separated / married / widowed),42.0,,199654.0,skilled employee / official,2.0
100001045,0,single,62.0,,124723.0,skilled employee / official,2.0
100001046,1,non-single (divorced / separated / married / widowed),41.0,university,127752.0,skilled employee / official,2.0
100001047,1,non-single (divorced / separated / married / widowed),,university,157595.0,management / self-employed / highly qualified employee / officer,1.0
100001048,1,non-single (divorced / separated / married / widowed),38.0,university,135534.0,skilled employee / official,2.0
100001049,1,non-single (divorced / separated / married / widowed),56.0,university,166264.0,management / self-employed / highly qualified employee / officer,2.0
100001050,1,non-single (divorced / separated / married / widowed),43.0,university,147259.0,skilled employee / official,1.0
100001051,1,non-single (divorced / separated / married / widowed),48.0,,161116.0,skilled employee / official,1.0
100001052,0,single,61.0,university,139380.0,skilled employee / official,1.0
100001053,0,non-single (divorced / separated / married / widowed),48.0,university,213768.0,management / self-employed / highly qualified employee / officer,2.0
100001054,0,single,68.0,university,125903.0,skilled employee / official,2.0
100001055,1,,62.0,university,163940.0,skilled employee / official,1.0
100001056,1,non-single (divorced / separated / married / widowed),56.0,,173378.0,management / self-employed / highly qualified employee / officer,2.0
100001057,1,non-single (divorced / separated / married / widowed),53.0,university,126847.0,skilled employee / official,1.0
100001058,0,non-single (divorced / separated / married / widowed),33.0,graduate school,166712.0,skilled employee / official,2.0
100001059,1,non-single (divorced / separated / married / widowed),60.0,university,189166.0,skilled employee / official,1.0
100001060,1,non-single (divorced / separated / married / widowed),47.0,university,161714.0,skilled employee / official,1.0
100001061,0,non-single (divorced / separated / married / widowed),25.0,graduate school,214364.0,management / self-employed / highly qualified employee / officer,2.0
100001062,0,single,64.0,university,184680.0,skilled employee / official,1.0
100001063,0,single,73.0,university,214732.0,management / self-employed / highly qualified employee / officer,1.0
100001064,0,non-single (divorced / separated / married / widowed),66.0,university,152527.0,skilled employee / official,1.0
100001065,1,non-single (divorced / separated / married / widowed),76.0,graduate school,170366.0,management / self-employed / highly qualified employee / officer,1.0
100001066,1,non-single (divorced / separated / married / widowed),60.0,university,194532.0,management / self-employed / highly qualified employee / officer,1.0
100001067,1,non-single (divorced / separated / married / widowed),57.0,university,125883.0,skilled employee / official,2.0
100001068,0,non-single (divorced / separated / married / widowed),30.0,graduate school,131242.0,skilled employee / official,2.0
100001069,0,non-single (divorced / separated / married / widowed),43.0,university,159880.0,management / self-employed / highly qualified employee / officer,1.0
100001070,0,single,57.0,university,165519.0,skilled employee / official,2.0
100001071,0,non-single (divorced / separated / married / widowed),51.0,university,149653.0,skilled employee / official,1.0
100001072,1,non-single (divorced / separated / married / widowed),61.0,university,134102.0,skilled employee / official,1.0
100001073,0,single,64.0,university,,management / self-employed / highly qualified employee / officer,2.0
100001074,0,non-single (divorced / separated / married / widowed),41.0,university,205476.0,management / self-employed / highly qualified employee / officer,1.0
100001075,0,non-single (divorced / separated / married / widowed),43.0,university,280566.0,management / self-employed / highly qualified employee / officer,2.0
100001076,0,non-single (divorced / separated / married / widowed),67.0,graduate school,71823.0,unemployed / unskilled,2.0
100001077,1,non-single (divorced / separated / married / widowed),71.0,graduate school,211572.0,management / self-employed / highly qualified employee / officer,1.0
100001078,0,single,59.0,university,136123.0,skilled employee / official,1.0
100001079,0,,60.0,university,176372.0,skilled employee / official,1.0
100001080,1,non-single (divorced / separated / married / widowed),60.0,university,128271.0,skilled employee / official,1.0
100001081,1,,45.0,university,169020.0,management / self-employed / highly qualified employee / officer,2.0
100001082,0,single,63.0,university,122267.0,skilled employee / official,2.0
100001083,0,non-single (divorced / separated / married / widowed),38.0,graduate school,169324.0,management / self-employed / highly qualified employee / officer,2.0
100001084,1,,46.0,university,192561.0,management / self-employed / highly qualified employee / officer,
100001085,0,non-single (divorced / separated / married / widowed),55.0,university,145781.0,skilled employee / official,2.0
100001086,0,non-single (divorced / separated / married / widowed),50.0,university,135376.0,skilled employee / official,1.0
100001087,1,non-single (divorced / separated / married / widowed),30.0,graduate school,169002.0,management / self-employed / highly qualified employee / officer,2.0
100001088,0,single,63.0,university,128469.0,skilled employee / official,2.0
100001089,0,single,67.0,university,135567.0,skilled employee / official,1.0
100001090,1,,54.0,,170644.0,management / self-employed / highly qualified employee / officer,2.0
100001091,0,single,71.0,,192360.0,management / self-employed / highly qualified employee / officer,1.0
100001092,1,non-single (divorced / separated / married / widowed),32.0,graduate school,133235.0,skilled employee / official,2.0
100001093,1,non-single (divorced / separated / married / widowed),45.0,university,260847.0,management / self-employed / highly qualified employee / officer,2.0
100001094,0,single,65.0,university,285647.0,management / self-employed / highly qualified employee / officer,2.0
100001095,0,single,62.0,university,164816.0,management / self-employed / highly qualified employee / officer,1.0
100001096,1,non-single (divorced / separated / married / widowed),,graduate school,130148.0,unemployed / unskilled,2.0
100001097,0,single,65.0,university,129838.0,skilled employee / official,1.0
100001098,0,single,57.0,university,281647.0,management / self-employed / highly qualified employee / officer,1.0
100001099,1,non-single (divorced / separated / married / widowed),48.0,,157305.0,skilled employee / official,2.0
100001100,1,non-single (divorced / separated / married / widowed),71.0,graduate school,163654.0,skilled employee / official,1.0
100001101,0,single,38.0,high school,82398.0,skilled employee / official,1.0
100001102,0,non-single (divorced / separated / married / widowed),40.0,high school,107710.0,skilled employee / official,1.0
100001103,0,single,49.0,high school,122346.0,skilled employee / official,1.0
100001104,0,non-single (divorced / separated / married / widowed),32.0,,155540.0,management / self-employed / highly qualified employee / officer,
100001105,0,single,45.0,high school,127572.0,skilled employee / official,1.0
100001106,0,single,,high school,154031.0,management / self-employed / highly qualified employee / officer,1.0
100001107,0,single,66.0,university,164931.0,management / self-employed / highly qualified employee / officer,2.0
100001108,0,single,38.0,high school,123003.0,skilled employee / official,2.0
100001109,0,non-single (divorced / separated / married / widowed),20.0,high school,89605.0,skilled employee / official,1.0
100001110,0,single,48.0,high school,117721.0,skilled employee / official,1.0
100001111,0,non-single (divorced / separated / married / widowed),46.0,university,168904.0,management / self-employed / highly qualified employee / officer,1.0
100001112,0,single,32.0,high school,137576.0,management / self-employed / highly qualified employee / officer,2.0
100001113,0,single,54.0,high school,111274.0,skilled employee / official,1.0
100001114,0,non-single (divorced / separated / married / widowed),24.0,high school,94249.0,management / self-employed / highly qualified employee / officer,2.0
100001115,0,non-single (divorced / separated / married / widowed),27.0,high school,180940.0,management / self-employed / highly qualified employee / officer,1.0
100001116,0,single,57.0,high school,125032.0,skilled employee / official,2.0
100001117,0,single,38.0,high school,138011.0,management / self-employed / highly qualified employee / officer,1.0
100001118,0,single,40.0,high school,144850.0,skilled employee / official,1.0
100001119,0,,20.0,high school,107270.0,skilled employee / official,2.0
100001120,0,single,36.0,high school,113405.0,management / self-employed / highly qualified employee / officer,2.0
100001121,0,single,47.0,high school,137338.0,skilled employee / official,2.0
100001122,0,single,64.0,university,125119.0,unemployed / unskilled,2.0
100001123,0,single,42.0,high school,159745.0,management / self-employed / highly qualified employee / officer,2.0
100001124,0,single,44.0,high school,181262.0,management / self-employed / highly qualified employee / officer,2.0
100001125,0,non-single (divorced / separated / married / widowed),30.0,,90500.0,management / self-employed / highly qualified employee / officer,2.0
100001126,0,single,37.0,high school,102733.0,skilled employee / official,1.0
100001127,0,single,42.0,high school,135493.0,skilled employee / official,2.0
100001128,0,non-single (divorced / separated / married / widowed),62.0,university,169044.0,skilled employee / official,1.0
100001129,0,single,49.0,,178549.0,skilled employee / official,2.0
100001130,0,single,52.0,high school,159716.0,skilled employee / official,2.0
100001131,0,non-single (divorced / separated / married / widowed),36.0,high school,170118.0,management / self-employed / highly qualified employee / officer,1.0
100001132,0,single,49.0,high school,,unemployed / unskilled,1.0
100001133,0,single,42.0,high school,130164.0,management / self-employed / highly qualified employee / officer,2.0
100001134,0,single,38.0,high school,114476.0,skilled employee / official,1.0
100001135,0,single,50.0,high school,126143.0,skilled employee / official,1.0
100001136,0,non-single (divorced / separated / married / widowed),34.0,high school,129654.0,management / self-employed / highly qualified employee / officer,2.0
100001137,0,single,43.0,high school,123202.0,skilled employee / official,2.0
100001138,0,single,40.0,,160524.0,skilled employee / official,1.0
100001139,0,single,56.0,university,126906.0,skilled employee / official,1.0
100001140,0,single,41.0,high school,143994.0,management / self-employed / highly qualified employee / officer,2.0
100001141,0,non-single (divorced / separated / married / widowed),30.0,high school,123517.0,management / self-employed / highly qualified employee / officer,2.0
100001142,0,non-single (divorced / separated / married / widowed),28.0,high school,129055.0,skilled employee / official,2.0
100001143,0,single,64.0,university,,unemployed / unskilled,2.0
100001144,0,single,67.0,university,112486.0,skilled employee / official,2.0
100001145,0,single,37.0,high school,152401.0,management / self-employed / highly qualified employee / officer,1.0
100001146,0,single,31.0,high school,157453.0,management / self-employed / highly qualified employee / officer,1.0
100001147,0,single,32.0,high school,142870.0,management / self-employed / highly qualified employee / officer,2.0
100001148,0,non-single (divorced / separated / married / widowed),52.0,university,137231.0,skilled employee / official,
100001149,0,non-single (divorced / separated / married / widowed),31.0,,104406.0,skilled employee / official,1.0
100001150,0,single,36.0,high school,145385.0,management / self-employed / highly qualified employee / officer,1.0
100001151,0,non-single (divorced / separated / married / widowed),32.0,high school,146519.0,management / self-employed / highly qualified employee / officer,1.0
100001152,0,single,51.0,high school,126227.0,skilled employee / official,2.0
100001153,0,single,47.0,high school,112227.0,management / self-employed / highly qualified employee / officer,1.0
100001154,0,non-single (divorced / separated / married / widowed),34.0,high school,110145.0,skilled employee / official,2.0
100001155,0,non-single (divorced / separated / married / widowed),46.0,university,149419.0,skilled employee / official,1.0
100001156,0,non-single (divorced / separated / married / widowed),42.0,high school,176646.0,skilled employee / official,1.0
100001157,0,single,39.0,,91019.0,management / self-employed / highly qualified employee / officer,1.0
100001158,0,single,,high school,169579.0,skilled employee / official,2.0
100001159,0,single,42.0,,142305.0,skilled employee / official,2.0
100001160,0,non-single (divorced / separated / married / widowed),36.0,,130602.0,skilled employee / official,
100001161,0,non-single (divorced / separated / married / widowed),18.0,high school,98992.0,skilled employee / official,1.0
100001162,0,single,35.0,high school,181926.0,management / self-employed / highly qualified employee / officer,2.0
100001163,0,single,38.0,high school,152864.0,skilled employee / official,2.0
100001164,0,single,39.0,high school,135837.0,management / self-employed / highly qualified employee / officer,2.0
100001165,0,non-single (divorced / separated / married / widowed),24.0,high school,121757.0,unemployed / unskilled,2.0
100001166,0,single,41.0,,182274.0,skilled employee / official,1.0
100001167,0,single,36.0,high school,149040.0,management / self-employed / highly qualified employee / officer,2.0
100001168,0,single,37.0,high school,154196.0,management / self-employed / highly qualified employee / officer,2.0
100001169,0,non-single (divorced / separated / married / widowed),45.0,university,135332.0,skilled employee / official,1.0
100001170,0,single,41.0,high school,134200.0,management / self-employed / highly qualified employee / officer,2.0
100001171,0,single,36.0,high school,177171.0,management / self-employed / highly qualified employee / officer,2.0
100001172,0,single,38.0,high school,115964.0,unemployed / unskilled,2.0
100001173,0,single,38.0,high school,136871.0,unemployed / unskilled,1.0
100001174,0,non-single (divorced / separated / married / widowed),53.0,university,159559.0,management / self-employed / highly qualified employee / officer,2.0
100001175,0,single,35.0,high school,113878.0,skilled employee / official,
100001176,0,single,48.0,high school,171203.0,management / self-employed / highly qualified employee / officer,2.0
100001177,0,single,36.0,high school,102180.0,skilled employee / official,2.0
100001178,0,non-single (divorced / separated / married / widowed),22.0,high school,116844.0,management / self-employed / highly qualified employee / officer,
100001179,0,single,35.0,high school,139844.0,management / self-employed / highly qualified employee / officer,2.0
100001180,0,,42.0,high school,156431.0,unemployed / unskilled,1.0
100001181,0,single,,high school,116137.0,unemployed / unskilled,1.0
100001182,0,single,31.0,high school,143081.0,skilled employee / official,1.0
100001183,0,,33.0,high school,155870.0,management / self-employed / highly qualified employee / officer,2.0
100001184,0,non-single (divorced / separated / married / widowed),31.0,high school,106924.0,unemployed / unskilled,1.0
100001185,0,single,42.0,high school,102133.0,skilled employee / official,1.0
100001186,0,single,61.0,,145227.0,unemployed / unskilled,1.0
100001187,0,single,38.0,,159500.0,management / self-employed / highly qualified employee / officer,2.0
100001188,0,single,33.0,high school,98498.0,unemployed / unskilled,1.0
100001189,0,single,48.0,high school,159714.0,skilled employee / official,
100001190,0,single,31.0,high school,121852.0,unemployed / unskilled,1.0
100001191,0,single,52.0,high school,,management / self-employed / highly qualified employee / officer,2.0
100001192,0,non-single (divorced / separated / married / widowed),27.0,high school,123213.0,skilled employee / official,
100001193,0,single,40.0,high school,143723.0,management / self-employed / highly qualified employee / officer,
100001194,0,single,34.0,high school,112538.0,unemployed / unskilled,1.0
100001195,0,non-single (divorced / separated / married / widowed),26.0,high school,97932.0,management / self-employed / highly qualified employee / officer,2.0
100001196,0,single,30.0,high school,154003.0,unemployed / unskilled,1.0
100001197,0,single,53.0,high school,177179.0,skilled employee / official,1.0
100001198,0,single,45.0,,128052.0,skilled employee / official,2.0
100001199,0,single,32.0,high school,114617.0,management / self-employed / highly qualified employee / officer,1.0
100001200,0,single,35.0,high school,182822.0,management / self-employed / highly qualified employee / officer,2.0
100001201,0,non-single (divorced / separated / married / widowed),26.0,high school,177215.0,skilled employee / official,2.0
100001202,0,single,30.0,high school,110929.0,skilled employee / official,1.0
100001203,0,single,37.0,high school,111821.0,skilled employee / official,1.0
100001204,0,single,32.0,high school,97306.0,management / self-employed / highly qualified employee / officer,
100001205,0,non-single (divorced / separated / married / widowed),40.0,high school,157231.0,skilled employee / official,1.0
100001206,0,single,44.0,high school,126906.0,unemployed / unskilled,2.0
100001207,0,single,43.0,high school,133243.0,skilled employee / official,2.0
100001208,0,single,51.0,high school,112250.0,skilled employee / official,1.0
100001209,0,single,37.0,high school,104349.0,unemployed / unskilled,1.0
100001210,0,single,33.0,high school,151421.0,skilled employee / official,2.0
100001211,0,non-single (divorced / separated / married / widowed),32.0,high school,178081.0,management / self-employed / highly qualified employee / officer,1.0
100001212,0,single,35.0,high school,110181.0,unemployed / unskilled,2.0
100001213,0,non-single (divorced / separated / married / widowed),30.0,high school,113012.0,skilled employee / official,1.0
100001214,0,non-single (divorced / separated / married / widowed),35.0,high school,154585.0,management / self-employed / highly qualified employee / officer,2.0
100001215,0,single,40.0,high school,144704.0,management / self-employed / highly qualified employee / officer,1.0
100001216,0,single,37.0,high school,141632.0,management / self-employed / highly qualified employee / officer,2.0
100001217,0,single,37.0,high school,105055.0,skilled employee / official,2.0
100001218,0,single,,high school,124597.0,skilled employee / official,2.0
100001219,0,single,53.0,high school,160164.0,management / self-employed / highly qualified employee / officer,1.0
100001220,0,single,34.0,high school,151754.0,management / self-employed / highly qualified employee / officer,1.0
100001221,0,single,51.0,high school,155551.0,skilled employee / official,1.0
100001222,0,non-single (divorced / separated / married / widowed),26.0,high school,94986.0,skilled employee / official,2.0
100001223,0,single,34.0,high school,175800.0,unemployed / unskilled,1.0
100001224,0,single,51.0,high school,126246.0,management / self-employed / highly qualified employee / officer,1.0
100001225,0,single,33.0,,116261.0,skilled employee / official,2.0
100001226,0,non-single (divorced / separated / married / widowed),32.0,high school,117796.0,unemployed / unskilled,2.0
100001227,0,single,,high school,115363.0,skilled employee / official,1.0
100001228,0,single,53.0,high school,169076.0,skilled employee / official,
100001229,0,single,34.0,high school,97474.0,management / self-employed / highly qualified employee / officer,2.0
100001230,0,single,37.0,high school,140341.0,skilled employee / official,2.0
100001231,0,non-single (divorced / separated / married / widowed),28.0,high school,114503.0,skilled employee / official,1.0
100001232,0,non-single (divorced / separated / married / widowed),25.0,high school,102937.0,skilled employee / official,2.0
100001233,0,single,36.0,high school,151781.0,management / self-employed / highly qualified employee / officer,2.0
100001234,0,,36.0,high school,123133.0,skilled employee / official,2.0
100001235,0,single,35.0,high school,,skilled employee / official,2.0
100001236,0,non-single (divorced / separated / married / widowed),21.0,,158683.0,skilled employee / official,1.0
100001237,0,non-single (divorced / separated / married / widowed),29.0,high school,107514.0,skilled employee / official,2.0
100001238,0,single,60.0,university,193879.0,skilled employee / official,1.0
100001239,0,single,45.0,high school,135043.0,skilled employee / official,1.0
100001240,0,non-single (divorced / separated / married / widowed),56.0,university,108559.0,unemployed / unskilled,1.0
100001241,0,non-single (divorced / separated / married / widowed),30.0,high school,121038.0,skilled employee / official,2.0
100001242,0,single,52.0,high school,151947.0,management / self-employed / highly qualified employee / officer,2.0
100001243,0,non-single (divorced / separated / married / widowed),26.0,high school,118820.0,skilled employee / official,1.0
100001244,0,single,43.0,high school,121517.0,skilled employee / official,1.0
100001245,0,,34.0,high school,,skilled employee / official,1.0
100001246,0,non-single (divorced / separated / married / widowed),22.0,high school,131170.0,skilled employee / official,2.0
100001247,0,single,42.0,high school,92430.0,unemployed / unskilled,1.0
100001248,0,single,38.0,high school,124554.0,unemployed / unskilled,1.0
100001249,0,non-single (divorced / separated / married / widowed),,high school,115988.0,skilled employee / official,2.0
100001250,0,single,44.0,high school,107301.0,skilled employee / official,2.0
100001251,0,non-single (divorced / separated / married / widowed),29.0,high school,103767.0,management / self-employed / highly qualified employee / officer,1.0
100001252,0,single,44.0,high school,141493.0,skilled employee / official,2.0
100001253,0,single,38.0,high school,154339.0,skilled employee / official,2.0
100001254,0,non-single (divorced / separated / married / widowed),26.0,high school,112369.0,unemployed / unskilled,1.0
100001255,0,single,53.0,high school,158193.0,skilled employee / official,1.0
100001256,0,single,43.0,high school,143734.0,skilled employee / official,1.0
100001257,0,single,33.0,high school,121890.0,skilled employee / official,1.0
100001258,0,single,52.0,high school,127609.0,unemployed / unskilled,1.0
100001259,0,non-single (divorced / separated / married / widowed),26.0,high school,94650.0,unemployed / unskilled,2.0
100001260,0,single,38.0,high school,175504.0,management / self-employed / highly qualified employee / officer,1.0
100001261,0,single,47.0,high school,165495.0,skilled employee / official,2.0
100001262,0,non-single (divorced / separated / married / widowed),26.0,high school,120389.0,skilled employee / official,1.0
100001263,0,non-single (divorced / separated / married / widowed),36.0,high school,165340.0,skilled employee / official,1.0
100001264,0,single,36.0,high school,119804.0,skilled employee / official,1.0
100001265,0,single,57.0,university,154344.0,management / self-employed / highly qualified employee / officer,1.0
100001266,0,non-single (divorced / separated / married / widowed),31.0,high school,106266.0,management / self-employed / highly qualified employee / officer,2.0
100001267,0,single,45.0,high school,136129.0,skilled employee / official,1.0
100001268,0,single,40.0,high school,151914.0,management / self-employed / highly qualified employee / officer,1.0
100001269,0,non-single (divorced / separated / married / widowed),21.0,high school,121473.0,skilled employee / official,1.0
100001270,0,single,46.0,high school,127147.0,skilled employee / official,2.0
100001271,0,single,35.0,high school,125387.0,skilled employee / official,2.0
100001272,0,non-single (divorced / separated / married / widowed),31.0,high school,139490.0,unemployed / unskilled,2.0
100001273,0,single,51.0,high school,124990.0,skilled employee / official,2.0
100001274,0,,21.0,high school,101471.0,management / self-employed / highly qualified employee / officer,1.0
100001275,0,single,48.0,high school,155708.0,skilled employee / official,1.0
100001276,0,single,48.0,high school,142345.0,skilled employee / official,2.0
100001277,0,single,68.0,university,148675.0,unemployed / unskilled,
100001278,0,non-single (divorced / separated / married / widowed),45.0,university,116484.0,skilled employee / official,2.0
100001279,0,single,35.0,high school,150237.0,management / self-employed / highly qualified employee / officer,2.0
100001280,0,non-single (divorced / separated / married / widowed),22.0,high school,100273.0,skilled employee / official,2.0
100001281,0,single,44.0,high school,122292.0,unemployed / unskilled,1.0
100001282,0,single,52.0,high school,159216.0,skilled employee / official,1.0
100001283,0,single,48.0,,130082.0,skilled employee / official,2.0
100001284,0,single,33.0,high school,139547.0,skilled employee / official,2.0
100001285,0,non-single (divorced / separated / married / widowed),35.0,high school,122895.0,skilled employee / official,1.0
100001286,0,non-single (divorced / separated / married / widowed),64.0,university,154549.0,skilled employee / official,1.0
100001287,0,single,58.0,high school,149315.0,unemployed / unskilled,2.0
100001288,0,non-single (divorced / separated / married / widowed),24.0,,118101.0,unemployed / unskilled,2.0
100001289,0,single,40.0,high school,115831.0,unemployed / unskilled,2.0
100001290,0,,49.0,high school,118571.0,management / self-employed / highly qualified employee / officer,2.0
100001291,0,,31.0,high school,138906.0,skilled employee / official,2.0
100001292,0,single,46.0,high school,98520.0,skilled employee / official,2.0
100001293,0,,46.0,high school,106576.0,skilled employee / official,1.0
100001294,0,single,49.0,high school,121592.0,skilled employee / official,1.0
100001295,0,single,29.0,high school,135605.0,unemployed / unskilled,1.0
100001296,0,single,37.0,high school,114552.0,skilled employee / official,2.0
100001297,0,single,33.0,high school,151339.0,management / self-employed / highly qualified employee / officer,1.0
100001298,0,single,71.0,university,170387.0,skilled employee / official,2.0
100001299,0,single,35.0,high school,118288.0,skilled employee / official,2.0
100001300,0,single,40.0,high school,109992.0,skilled employee / official,2.0
100001301,1,single,27.0,high school,90654.0,unemployed / unskilled,0.0
100001302,1,single,61.0,university,113290.0,unemployed / unskilled,0.0
100001303,1,non-single (divorced / separated / married / widowed),29.0,,100093.0,skilled employee / official,1.0
100001304,1,single,33.0,high school,109489.0,skilled employee / official,0.0
100001305,1,single,56.0,university,139427.0,unemployed / unskilled,0.0
100001306,1,non-single (divorced / separated / married / widowed),27.0,high school,123411.0,skilled employee / official,1.0
100001307,1,non-single (divorced / separated / married / widowed),22.0,high school,137925.0,skilled employee / official,
100001308,1,non-single (divorced / separated / married / widowed),19.0,high school,99119.0,skilled employee / official,0.0
100001309,1,non-single (divorced / separated / married / widowed),28.0,high school,91084.0,skilled employee / official,1.0
100001310,1,non-single (divorced / separated / married / widowed),24.0,high school,110137.0,skilled employee / official,1.0
100001311,1,non-single (divorced / separated / married / widowed),27.0,high school,67041.0,unemployed / unskilled,0.0
100001312,1,non-single (divorced / separated / married / widowed),30.0,high school,127299.0,skilled employee / official,
100001313,1,single,26.0,high school,84555.0,unemployed / unskilled,0.0
100001314,1,non-single (divorced / separated / married / widowed),26.0,high school,123895.0,skilled employee / official,0.0
100001315,1,non-single (divorced / separated / married / widowed),23.0,high school,94324.0,skilled employee / official,1.0
100001316,1,non-single (divorced / separated / married / widowed),28.0,,96062.0,skilled employee / official,
100001317,1,non-single (divorced / separated / married / widowed),67.0,graduate school,144843.0,skilled employee / official,0.0
100001318,1,non-single (divorced / separated / married / widowed),27.0,high school,107485.0,skilled employee / official,1.0
100001319,1,non-single (divorced / separated / married / widowed),32.0,high school,98573.0,skilled employee / official,0.0
100001320,1,single,24.0,high school,107462.0,unemployed / unskilled,0.0
100001321,1,non-single (divorced / separated / married / widowed),28.0,high school,115809.0,skilled employee / official,1.0
100001322,1,single,,university,118749.0,unemployed / unskilled,0.0
100001323,1,non-single (divorced / separated / married / widowed),32.0,high school,139112.0,skilled employee / official,1.0
100001324,1,,25.0,,94075.0,skilled employee / official,0.0
100001325,1,non-single (divorced / separated / married / widowed),57.0,,62002.0,unemployed / unskilled,0.0
100001326,1,non-single (divorced / separated / married / widowed),28.0,high school,127262.0,skilled employee / official,0.0
100001327,1,non-single (divorced / separated / married / widowed),24.0,high school,122846.0,skilled employee / official,1.0
100001328,1,non-single (divorced / separated / married / widowed),25.0,high school,61907.0,unemployed / unskilled,0.0
100001329,1,single,31.0,high school,89287.0,unemployed / unskilled,0.0
100001330,1,single,33.0,high school,103696.0,skilled employee / official,1.0
100001331,1,non-single (divorced / separated / married / widowed),50.0,university,147603.0,skilled employee / official,0.0
100001332,1,non-single (divorced / separated / married / widowed),,university,139229.0,unemployed / unskilled,1.0
100001333,1,non-single (divorced / separated / married / widowed),27.0,high school,107932.0,unemployed / unskilled,0.0
100001334,1,,,university,116235.0,unemployed / unskilled,0.0
100001335,1,non-single (divorced / separated / married / widowed),22.0,high school,85974.0,unemployed / unskilled,0.0
100001336,1,non-single (divorced / separated / married / widowed),40.0,high school,124001.0,unemployed / unskilled,0.0
100001337,1,non-single (divorced / separated / married / widowed),32.0,high school,121428.0,skilled employee / official,0.0
100001338,1,single,25.0,high school,93233.0,unemployed / unskilled,0.0
100001339,1,non-single (divorced / separated / married / widowed),27.0,high school,67965.0,unemployed / unskilled,0.0
100001340,1,non-single (divorced / separated / married / widowed),27.0,high school,88001.0,unemployed / unskilled,0.0
100001341,1,non-single (divorced / separated / married / widowed),23.0,high school,129112.0,skilled employee / official,0.0
