ID,Sex,Marital status,Age,Education,Income,Occupation,Settlement size
100001011,0,single,64,university,122094,skilled employee / official,2
100001012,0,non-single (divorced / separated / married / widowed),37,graduate school,170113,management / self-employed / highly qualified employee / officer,2
100001013,1,non-single (divorced / separated / married / widowed),46,university,192698,management / self-employed / highly qualified employee / officer,1
100001014,0,non-single (divorced / separated / married / widowed),57,university,144197,skilled employee / official,2
100001015,0,non-single (divorced / separated / married / widowed),51,university,133623,skilled employee / official,1
100001016,1,non-single (divorced / separated / married / widowed),32,graduate school,171052,management / self-employed / highly qualified employee / officer,2
100001017,0,single,64,university,130492,skilled employee / official,2
100001018,0,single,68,university,135705,skilled employee / official,1
100001019,1,non-single (divorced / separated / married / widowed),55,university,171804,management / self-employed / highly qualified employee / officer,2
100001020,0,single,73,university,192167,management / self-employed / highly qualified employee / officer,1
100001021,1,non-single (divorced / separated / married / widowed),34,graduate school,134377,skilled employee / official,2
100001022,0,non-single (divorced / separated / married / widowed),44,university,146716,skilled employee / official,1
100001023,0,single,58,university,267872,skilled employee / official,1
100001024,1,non-single (divorced / separated / married / widowed),65,university,142193,unemployed / unskilled,1
100001025,1,non-single (divorced / separated / married / widowed),56,university,183765,skilled employee / official,1
100001026,1,non-single (divorced / separated / married / widowed),42,university,218664,management / self-employed / highly qualified employee / officer,2
100001027,1,non-single (divorced / separated / married / widowed),65,graduate school,145174,skilled employee / official,2
100001028,0,single,72,university,224961,management / self-employed / highly qualified employee / officer,2
100001029,1,non-single (divorced / separated / married / widowed),45,university,262634,management / self-employed / highly qualified employee / officer,2
100001030,0,single,68,university,287106,management / self-employed / highly qualified employee / officer,2
100001031,0,single,60,university,166298,management / self-employed / highly qualified employee / officer,1
100001032,1,non-single (divorced / separated / married / widowed),30,graduate school,133328,unemployed / unskilled,2
100001033,0,single,63,university,129798,skilled employee / official,1
100001034,0,single,57,university,281084,management / self-employed / highly qualified employee / officer,1
100001035,1,non-single (divorced / separated / married / widowed),46,university,160678,skilled employee / official,2
100001036,1,non-single (divorced / separated / married / widowed),70,graduate school,167532,skilled employee / official,1
100001037,0,single,65,university,178591,skilled employee / official,2
100001038,0,single,63,university,273063,management / self-employed / highly qualified employee / officer,2
100001039,0,non-single (divorced / separated / married / widowed),54,university,149410,skilled employee / official,2
100001040,0,non-single (divorced / separated / married / widowed),49,university,124658,skilled employee / official,2
100001041,1,non-single (divorced / separated / married / widowed),64,university,153645,skilled employee / official,2
100001042,1,non-single (divorced / separated / married / widowed),61,university,308529,management / self-employed / highly qualified employee / officer,2
100001043,1,non-single (divorced / separated / married / widowed),57,university,155062,skilled employee / official,2
100001044,1,non-single (divorced / separated / married / widowed),42,university,199654,skilled employee / official,2
100001045,0,single,62,university,124723,skilled employee / official,2
100001046,1,non-single (divorced / separated / married / widowed),41,university,127752,skilled employee / official,2
100001047,1,non-single (divorced / separated / married / widowed),51,university,157595,management / self-employed / highly qualified employee / officer,1
100001048,1,non-single (divorced / separated / married / widowed),38,university,135534,skilled employee / official,2
100001049,1,non-single (divorced / separated / married / widowed),56,university,166264,management / self-employed / highly qualified employee / officer,2
100001050,1,non-single (divorced / separated / married / widowed),43,university,147259,skilled employee / official,1
100001051,1,non-single (divorced / separated / married / widowed),48,university,161116,skilled employee / official,1
100001052,0,single,61,university,139380,skilled employee / official,1
100001053,0,non-single (divorced / separated / married / widowed),48,university,213768,management / self-employed / highly qualified employee / officer,2
100001054,0,single,68,university,125903,skilled employee / official,2
100001055,1,non-single (divorced / separated / married / widowed),62,university,163940,skilled employee / official,1
100001056,1,non-single (divorced / separated / married / widowed),56,university,173378,management / self-employed / highly qualified employee / officer,2
100001057,1,non-single (divorced / separated / married / widowed),53,university,126847,skilled employee / official,1
100001058,0,non-single (divorced / separated / married / widowed),33,graduate school,166712,skilled employee / official,2
100001059,1,non-single (divorced / separated / married / widowed),60,university,189166,skilled employee / official,1
100001060,1,non-single (divorced / separated / married / widowed),47,university,161714,skilled employee / official,1
100001061,0,non-single (divorced / separated / married / widowed),25,graduate school,214364,management / self-employed / highly qualified employee / officer,2
100001062,0,single,64,university,184680,skilled employee / official,1
100001063,0,single,73,university,214732,management / self-employed / highly qualified employee / officer,1
100001064,0,non-single (divorced / separated / married / widowed),66,university,152527,skilled employee / official,1
100001065,1,non-single (divorced / separated / married / widowed),76,graduate school,170366,management / self-employed / highly qualified employee / officer,1
100001066,1,non-single (divorced / separated / married / widowed),60,university,194532,management / self-employed / highly qualified employee / officer,1
100001067,1,non-single (divorced / separated / married / widowed),57,university,125883,skilled employee / official,2
100001068,0,non-single (divorced / separated / married / widowed),30,graduate school,131242,skilled employee / official,2
100001069,0,non-single (divorced / separated / married / widowed),43,university,159880,management / self-employed / highly qualified employee / officer,1
100001070,0,single,57,university,165519,skilled employee / official,2
100001071,0,non-single (divorced / separated / married / widowed),51,university,149653,skilled employee / official,1
100001072,1,non-single (divorced / separated / married / widowed),61,university,134102,skilled employee / official,1
100001073,0,single,64,university,159378,management / self-employed / highly qualified employee / officer,2
100001074,0,non-single (divorced / separated / married / widowed),41,university,205476,management / self-employed / highly qualified employee / officer,1
100001075,0,non-single (divorced / separated / married / widowed),43,university,280566,management / self-employed / highly qualified employee / officer,2
100001076,0,non-single (divorced / separated / married / widowed),67,graduate school,71823,unemployed / unskilled,2
100001077,1,non-single (divorced / separated / married / widowed),71,graduate school,211572,management / self-employed / highly qualified employee / officer,1
100001078,0,single,59,university,136123,skilled employee / official,1
100001079,0,non-single (divorced / separated / married / widowed),60,university,176372,skilled employee / official,1
100001080,1,non-single (divorced / separated / married / widowed),60,university,128271,skilled employee / official,1
100001081,1,non-single (divorced / separated / married / widowed),45,university,169020,management / self-employed / highly qualified employee / officer,2
100001082,0,single,63,university,122267,skilled employee / official,2
100001083,0,non-single (divorced / separated / married / widowed),38,graduate school,169324,management / self-employed / highly qualified employee / officer,2
100001084,1,non-single (divorced / separated / married / widowed),46,university,192561,management / self-employed / highly qualified employee / officer,1
100001085,0,non-single (divorced / separated / married / widowed),55,university,145781,skilled employee / official,2
100001086,0,non-single (divorced / separated / married / widowed),50,university,135376,skilled employee / official,1
100001087,1,non-single (divorced / separated / married / widowed),30,graduate school,169002,management / self-employed / highly qualified employee / officer,2
100001088,0,single,63,university,128469,skilled employee / official,2
100001089,0,single,67,university,135567,skilled employee / official,1
100001090,1,non-single (divorced / separated / married / widowed),54,university,170644,management / self-employed / highly qualified employee / officer,2
100001091,0,single,71,university,192360,management / self-employed / highly qualified employee / officer,1
100001092,1,non-single (divorced / separated / married / widowed),32,graduate school,133235,skilled employee / official,2
100001093,1,non-single (divorced / separated / married / widowed),45,university,260847,management / self-employed / highly qualified employee / officer,2
100001094,0,single,65,university,285647,management / self-employed / highly qualified employee / officer,2
100001095,0,single,62,university,164816,management / self-employed / highly qualified employee / officer,1
100001096,1,non-single (divorced / separated / married / widowed),28,graduate school,130148,unemployed / unskilled,2
100001097,0,single,65,university,129838,skilled employee / official,1
100001098,0,single,57,university,281647,management / self-employed / highly qualified employee / officer,1
100001099,1,non-single (divorced / separated / married / widowed),48,university,157305,skilled employee / official,2
100001100,1,non-single (divorced / separated / married / widowed),71,graduate school,163654,skilled employee / official,1
100001101,0,single,38,high school,82398,skilled employee / official,1
100001102,0,non-single (divorced / separated / married / widowed),40,high school,107710,skilled employee / official,1
100001103,0,single,49,high school,122346,skilled employee / official,1
100001104,0,non-single (divorced / separated / married / widowed),32,high school,155540,management / self-employed / highly qualified employee / officer,1
100001105,0,single,45,high school,127572,skilled employee / official,1
100001106,0,single,40,high school,154031,management / self-employed / highly qualified employee / officer,1
100001107,0,single,66,university,164931,management / self-employed / highly qualified employee / officer,2
100001108,0,single,38,high school,123003,skilled employee / official,2
100001109,0,non-single (divorced / separated / married / widowed),20,high school,89605,skilled employee / official,1
100001110,0,single,48,high school,117721,skilled employee / official,1
100001111,0,non-single (divorced / separated / married / widowed),46,university,168904,management / self-employed / highly qualified employee / officer,1
100001112,0,single,32,high school,137576,management / self-employed / highly qualified employee / officer,2
100001113,0,single,54,high school,111274,skilled employee / official,1
100001114,0,non-single (divorced / separated / married / widowed),24,high school,94249,management / self-employed / highly qualified employee / officer,2
100001115,0,non-single (divorced / separated / married / widowed),27,high school,180940,management / self-employed / highly qualified employee / officer,1
100001116,0,single,57,high school,125032,skilled employee / official,2
100001117,0,single,38,high school,138011,management / self-employed / highly qualified employee / officer,1
100001118,0,single,40,high school,144850,skilled employee / official,1
100001119,0,non-single (divorced / separated / married / widowed),20,high school,107270,skilled employee / official,2
100001120,0,single,36,high school,113405,management / self-employed / highly qualified employee / officer,2
100001121,0,single,47,high school,137338,skilled employee / official,2
100001122,0,single,64,university,125119,unemployed / unskilled,2
100001123,0,single,42,high school,159745,management / self-employed / highly qualified employee / officer,2
100001124,0,single,44,high school,181262,management / self-employed / highly qualified employee / officer,2
100001125,0,non-single (divorced / separated / married / widowed),30,high school,90500,management / self-employed / highly qualified employee / officer,2
100001126,0,single,37,high school,102733,skilled employee / official,1
100001127,0,single,42,high school,135493,skilled employee / official,2
100001128,0,non-single (divorced / separated / married / widowed),62,university,169044,skilled employee / official,1
100001129,0,single,49,high school,178549,skilled employee / official,2
100001130,0,single,52,high school,159716,skilled employee / official,2
100001131,0,non-single (divorced / separated / married / widowed),36,high school,170118,management / self-employed / highly qualified employee / officer,1
100001132,0,single,49,high school,143886,unemployed / unskilled,1
100001133,0,single,42,high school,130164,management / self-employed / highly qualified employee / officer,2
100001134,0,single,38,high school,114476,skilled employee / official,1
100001135,0,single,50,high school,126143,skilled employee / official,1
100001136,0,non-single (divorced / separated / married / widowed),34,high school,129654,management / self-employed / highly qualified employee / officer,2
100001137,0,single,43,high school,123202,skilled employee / official,2
100001138,0,single,40,high school,160524,skilled employee / official,1
100001139,0,single,56,university,126906,skilled employee / official,1
100001140,0,single,41,high school,143994,management / self-employed / highly qualified employee / officer,2
100001141,0,non-single (divorced / separated / married / widowed),30,high school,123517,management / self-employed / highly qualified employee / officer,2
100001142,0,non-single (divorced / separated / married / widowed),28,high school,129055,skilled employee / official,2
100001143,0,single,64,university,136312,unemployed / unskilled,2
100001144,0,single,67,university,112486,skilled employee / official,2
100001145,0,single,37,high school,152401,management / self-employed / highly qualified employee / officer,1
100001146,0,single,31,high school,157453,management / self-employed / highly qualified employee / officer,1
100001147,0,single,32,high school,142870,management / self-employed / highly qualified employee / officer,2
100001148,0,non-single (divorced / separated / married / widowed),52,university,137231,skilled employee / official,2
100001149,0,non-single (divorced / separated / married / widowed),31,high school,104406,skilled employee / official,1
100001150,0,single,36,high school,145385,management / self-employed / highly qualified employee / officer,1
100001151,0,non-single (divorced / separated / married / widowed),32,high school,146519,management / self-employed / highly qualified employee / officer,1
100001152,0,single,51,high school,126227,skilled employee / official,2
100001153,0,single,47,high school,112227,management / self-employed / highly qualified employee / officer,1
100001154,0,non-single (divorced / separated / married / widowed),34,high school,110145,skilled employee / official,2
100001155,0,non-single (divorced / separated / married / widowed),46,university,149419,skilled employee / official,1
100001156,0,non-single (divorced / separated / married / widowed),42,high school,176646,skilled employee / official,1
100001157,0,single,39,high school,91019,management / self-employed / highly qualified employee / officer,1
100001158,0,single,50,high school,169579,skilled employee / official,2
100001159,0,single,42,high school,142305,skilled employee / official,2
100001160,0,non-single (divorced / separated / married / widowed),36,high school,130602,skilled employee / official,1
100001161,0,non-single (divorced / separated / married / widowed),18,high school,98992,skilled employee / official,1
100001162,0,single,35,high school,181926,management / self-employed / highly qualified employee / officer,2
100001163,0,single,38,high school,152864,skilled employee / official,2
100001164,0,single,39,high school,135837,management / self-employed / highly qualified employee / officer,2
100001165,0,non-single (divorced / separated / married / widowed),24,high school,121757,unemployed / unskilled,2
100001166,0,single,41,high school,182274,skilled employee / official,1
100001167,0,single,36,high school,149040,management / self-employed / highly qualified employee / officer,2
100001168,0,single,37,high school,154196,management / self-employed / highly qualified employee / officer,2
100001169,0,non-single (divorced / separated / married / widowed),45,university,135332,skilled employee / official,1
100001170,0,single,41,high school,134200,management / self-employed / highly qualified employee / officer,2
100001171,0,single,36,high school,177171,management / self-employed / highly qualified employee / officer,2
100001172,0,single,38,high school,115964,unemployed / unskilled,2
100001173,0,single,38,high school,136871,unemployed / unskilled,1
100001174,0,non-single (divorced / separated / married / widowed),53,university,159559,management / self-employed / highly qualified employee / officer,2
100001175,0,single,35,high school,113878,skilled employee / official,2
100001176,0,single,48,high school,171203,management / self-employed / highly qualified employee / officer,2
100001177,0,single,36,high school,102180,skilled employee / official,2
100001178,0,non-single (divorced / separated / married / widowed),22,high school,116844,management / self-employed / highly qualified employee / officer,1
100001179,0,single,35,high school,139844,management / self-employed / highly qualified employee / officer,2
100001180,0,single,42,high school,156431,unemployed / unskilled,1
100001181,0,single,39,high school,116137,unemployed / unskilled,1
100001182,0,single,31,high school,143081,skilled employee / official,1
100001183,0,single,33,high school,155870,management / self-employed / highly qualified employee / officer,2
100001184,0,non-single (divorced / separated / married / widowed),31,high school,106924,unemployed / unskilled,1
100001185,0,single,42,high school,102133,skilled employee / official,1
100001186,0,single,61,university,145227,unemployed / unskilled,1
100001187,0,single,38,high school,159500,management / self-employed / highly qualified employee / officer,2
100001188,0,single,33,high school,98498,unemployed / unskilled,1
100001189,0,single,48,high school,159714,skilled employee / official,2
100001190,0,single,31,high school,121852,unemployed / unskilled,1
100001191,0,single,52,high school,141271,management / self-employed / highly qualified employee / officer,2
100001192,0,non-single (divorced / separated / married / widowed),27,high school,123213,skilled employee / official,2
100001193,0,single,40,high school,143723,management / self-employed / highly qualified employee / officer,1
100001194,0,single,34,high school,112538,unemployed / unskilled,1
100001195,0,non-single (divorced / separated / married / widowed),26,high school,97932,management / self-employed / highly qualified employee / officer,2
100001196,0,single,30,high school,154003,unemployed / unskilled,1
100001197,0,single,53,high school,177179,skilled employee / official,1
100001198,0,single,45,high school,128052,skilled employee / official,2
100001199,0,single,32,high school,114617,management / self-employed / highly qualified employee / officer,1
100001200,0,single,35,high school,182822,management / self-employed / highly qualified employee / officer,2
100001201,0,non-single (divorced / separated / married / widowed),26,high school,177215,skilled employee / official,2
100001202,0,single,30,high school,110929,skilled employee / official,1
100001203,0,single,37,high school,111821,skilled employee / official,1
100001204,0,single,32,high school,97306,management / self-employed / highly qualified employee / officer,1
100001205,0,non-single (divorced / separated / married / widowed),40,high school,157231,skilled employee / official,1
100001206,0,single,44,high school,126906,unemployed / unskilled,2
100001207,0,single,43,high school,133243,skilled employee / official,2
100001208,0,single,51,high school,112250,skilled employee / official,1
100001209,0,single,37,high school,104349,unemployed / unskilled,1
100001210,0,single,33,high school,151421,skilled employee / official,2
100001211,0,non-single (divorced / separated / married / widowed),32,high school,178081,management / self-employed / highly qualified employee / officer,1
100001212,0,single,35,high school,110181,unemployed / unskilled,2
100001213,0,non-single (divorced / separated / married / widowed),30,high school,113012,skilled employee / official,1
100001214,0,non-single (divorced / separated / married / widowed),35,high school,154585,management / self-employed / highly qualified employee / officer,2
100001215,0,single,40,high school,144704,management / self-employed / highly qualified employee / officer,1
100001216,0,single,37,high school,141632,management / self-employed / highly qualified employee / officer,2
100001217,0,single,37,high school,105055,skilled employee / official,2
100001218,0,single,37,high school,124597,skilled employee / official,2
100001219,0,single,53,high school,160164,management / self-employed / highly qualified employee / officer,1
100001220,0,single,34,high school,151754,management / self-employed / highly qualified employee / officer,1
100001221,0,single,51,high school,155551,skilled employee / official,1
100001222,0,non-single (divorced / separated / married / widowed),26,high school,94986,skilled employee / official,2
100001223,0,single,34,high school,175800,unemployed / unskilled,1
100001224,0,single,51,high school,126246,management / self-employed / highly qualified employee / officer,1
100001225,0,single,33,high school,116261,skilled employee / official,2
100001226,0,non-single (divorced / separated / married / widowed),32,high school,117796,unemployed / unskilled,2
100001227,0,single,39,high school,115363,skilled employee / official,1
100001228,0,single,53,high school,169076,skilled employee / official,1
100001229,0,single,34,high school,97474,management / self-employed / highly qualified employee / officer,2
100001230,0,single,37,high school,140341,skilled employee / official,2
100001231,0,non-single (divorced / separated / married / widowed),28,high school,114503,skilled employee / official,1
100001232,0,non-single (divorced / separated / married / widowed),25,high school,102937,skilled employee / official,2
100001233,0,single,36,high school,151781,management / self-employed / highly qualified employee / officer,2
100001234,0,non-single (divorced / separated / married / widowed),36,high school,123133,skilled employee / official,2
100001235,0,single,35,high school,118879,skilled employee / official,2
100001236,0,non-single (divorced / separated / married / widowed),21,high school,158683,skilled employee / official,1
100001237,0,non-single (divorced / separated / married / widowed),29,high school,107514,skilled employee / official,2
100001238,0,single,60,university,193879,skilled employee / official,1
100001239,0,single,45,high school,135043,skilled employee / official,1
100001240,0,non-single (divorced / separated / married / widowed),56,university,108559,unemployed / unskilled,1
100001241,0,non-single (divorced / separated / married / widowed),30,high school,121038,skilled employee / official,2
100001242,0,single,52,high school,151947,management / self-employed / highly qualified employee / officer,2
100001243,0,non-single (divorced / separated / married / widowed),26,high school,118820,skilled employee / official,1
100001244,0,single,43,high school,121517,skilled employee / official,1
100001245,0,single,34,high school,113572,skilled employee / official,1
100001246,0,non-single (divorced / separated / married / widowed),22,high school,131170,skilled employee / official,2
100001247,0,single,42,high school,92430,unemployed / unskilled,1
100001248,0,single,38,high school,124554,unemployed / unskilled,1
100001249,0,non-single (divorced / separated / married / widowed),29,high school,115988,skilled employee / official,2
100001250,0,single,44,high school,107301,skilled employee / official,2
100001251,0,non-single (divorced / separated / married / widowed),29,high school,103767,management / self-employed / highly qualified employee / officer,1
100001252,0,single,44,high school,141493,skilled employee / official,2
100001253,0,single,38,high school,154339,skilled employee / official,2
100001254,0,non-single (divorced / separated / married / widowed),26,high school,112369,unemployed / unskilled,1
100001255,0,single,53,high school,158193,skilled employee / official,1
100001256,0,single,43,high school,143734,skilled employee / official,1
100001257,0,single,33,high school,121890,skilled employee / official,1
100001258,0,single,52,high school,127609,unemployed / unskilled,1
100001259,0,non-single (divorced / separated / married / widowed),26,high school,94650,unemployed / unskilled,2
100001260,0,single,38,high school,175504,management / self-employed / highly qualified employee / officer,1
100001261,0,single,47,high school,165495,skilled employee / official,2
100001262,0,non-single (divorced / separated / married / widowed),26,high school,120389,skilled employee / official,1
100001263,0,non-single (divorced / separated / married / widowed),36,high school,165340,skilled employee / official,1
100001264,0,single,36,high school,119804,skilled employee / official,1
100001265,0,single,57,university,154344,management / self-employed / highly qualified employee / officer,1
100001266,0,non-single (divorced / separated / married / widowed),31,high school,106266,management / self-employed / highly qualified employee / officer,2
100001267,0,single,45,high school,136129,skilled employee / official,1
100001268,0,single,40,high school,151914,management / self-employed / highly qualified employee / officer,1
100001269,0,non-single (divorced / separated / married / widowed),21,high school,121473,skilled employee / official,1
100001270,0,single,46,high school,127147,skilled employee / official,2
100001271,0,single,35,high school,125387,skilled employee / official,2
100001272,0,non-single (divorced / separated / married / widowed),31,high school,139490,unemployed / unskilled,2
100001273,0,single,51,high school,124990,skilled employee / official,2
100001274,0,non-single (divorced / separated / married / widowed),21,high school,101471,management / self-employed / highly qualified employee / officer,1
100001275,0,single,48,high school,155708,skilled employee / official,1
100001276,0,single,48,high school,142345,skilled employee / official,2
100001277,0,single,68,university,148675,unemployed / unskilled,1
100001278,0,non-single (divorced / separated / married / widowed),45,university,116484,skilled employee / official,2
100001279,0,single,35,high school,150237,management / self-employed / highly qualified employee / officer,2
100001280,0,non-single (divorced / separated / married / widowed),22,high school,100273,skilled employee / official,2
100001281,0,single,44,high school,122292,unemployed / unskilled,1
100001282,0,single,52,high school,159216,skilled employee / official,1
100001283,0,single,48,high school,130082,skilled employee / official,2
100001284,0,single,33,high school,139547,skilled employee / official,2
100001285,0,non-single (divorced / separated / married / widowed),35,high school,122895,skilled employee / official,1
100001286,0,non-single (divorced / separated / married / widowed),64,university,154549,skilled employee / official,1
100001287,0,single,58,high school,149315,unemployed / unskilled,2
100001288,0,non-single (divorced / separated / married / widowed),24,high school,118101,unemployed / unskilled,2
100001289,0,single,40,high school,115831,unemployed / unskilled,2
100001290,0,single,49,high school,118571,management / self-employed / highly qualified employee / officer,2
100001291,0,single,31,high school,138906,skilled employee / official,2
100001292,0,single,46,high school,98520,skilled employee / official,2
100001293,0,single,46,high school,106576,skilled employee / official,1
100001294,0,single,49,high school,121592,skilled employee / official,1
100001295,0,single,29,high school,135605,unemployed / unskilled,1
100001296,0,single,37,high school,114552,skilled employee / official,2
100001297,0,single,33,high school,151339,management / self-employed / highly qualified employee / officer,1
100001298,0,single,71,university,170387,skilled employee / official,2
100001299,0,single,35,high school,118288,skilled employee / official,2
100001300,0,single,40,high school,109992,skilled employee / official,2
100001301,1,single,27,high school,90654,unemployed / unskilled,0
100001302,1,single,61,university,113290,unemployed / unskilled,0
100001303,1,non-single (divorced / separated / married / widowed),29,high school,100093,skilled employee / official,1
100001304,1,single,33,high school,109489,skilled employee / official,0
100001305,1,single,56,university,139427,unemployed / unskilled,0
100001306,1,non-single (divorced / separated / married / widowed),27,high school,123411,skilled employee / official,1
100001307,1,non-single (divorced / separated / married / widowed),22,high school,137925,skilled employee / official,0
100001308,1,non-single (divorced / separated / married / widowed),19,high school,99119,skilled employee / official,0
100001309,1,non-single (divorced / separated / married / widowed),28,high school,91084,skilled employee / official,1
100001310,1,non-single (divorced / separated / married / widowed),24,high school,110137,skilled employee / official,1
100001311,1,non-single (divorced / separated / married / widowed),27,high school,67041,unemployed / unskilled,0
100001312,1,non-single (divorced / separated / married / widowed),30,high school,127299,skilled employee / official,1
100001313,1,single,26,high school,84555,unemployed / unskilled,0
100001314,1,non-single (divorced / separated / married / widowed),26,high school,123895,skilled employee / official,0
100001315,1,non-single (divorced / separated / married / widowed),23,high school,94324,skilled employee / official,1
100001316,1,non-single (divorced / separated / married / widowed),28,high school,96062,skilled employee / official,0
100001317,1,non-single (divorced / separated / married / widowed),67,graduate school,144843,skilled employee / official,0
100001318,1,non-single (divorced / separated / married / widowed),27,high school,107485,skilled employee / official,1
100001319,1,non-single (divorced / separated / married / widowed),32,high school,98573,skilled employee / official,0
100001320,1,single,24,high school,107462,unemployed / unskilled,0
100001321,1,non-single (divorced / separated / married / widowed),28,high school,115809,skilled employee / official,1
100001322,1,single,48,university,118749,unemployed / unskilled,0
100001323,1,non-single (divorced / separated / married / widowed),32,high school,139112,skilled employee / official,1
100001324,1,non-single (divorced / separated / married / widowed),25,high school,94075,skilled employee / official,0
100001325,1,non-single (divorced / separated / married / widowed),57,university,62002,unemployed / unskilled,0
100001326,1,non-single (divorced / separated / married / widowed),28,high school,127262,skilled employee / official,0
100001327,1,non-single (divorced / separated / married / widowed),24,high school,122846,skilled employee / official,1
100001328,1,non-single (divorced / separated / married / widowed),25,high school,61907,unemployed / unskilled,0
100001329,1,single,31,high school,89287,unemployed / unskilled,0
100001330,1,single,33,high school,103696,skilled employee / official,1
100001331,1,non-single (divorced / separated / married / widowed),50,university,147603,skilled employee / official,0
100001332,1,non-single (divorced / separated / married / widowed),58,university,139229,unemployed / unskilled,1
100001333,1,non-single (divorced / separated / married / widowed),27,high school,107932,unemployed / unskilled,0
100001334,1,non-single (divorced / separated / married / widowed),48,university,116235,unemployed / unskilled,0
100001335,1,non-single (divorced / separated / married / widowed),22,high school,85974,unemployed / unskilled,0
100001336,1,non-single (divorced / separated / married / widowed),40,high school,124001,unemployed / unskilled,0
100001337,1,non-single (divorced / separated / married / widowed),32,high school,121428,skilled employee / official,0
100001338,1,single,25,high school,93233,unemployed / unskilled,0
100001339,1,non-single (divorced / separated / married / widowed),27,high school,67965,unemployed / unskilled,0
100001340,1,non-single (divorced / separated / married / widowed),27,high school,88001,unemployed / unskilled,0
100001341,1,non-single (divorced / separated / married / widowed),23,high school,129112,skilled employee / official,0
100001342,1,non-single (divorced / separated / married / widowed),32,high school,109324,skilled employee / official,1
100001343,1,non-single (divorced / separated / married / widowed),25,high school,112785,skilled employee / official,1
100001344,1,non-single (divorced / separated / married / widowed),46,university,136735,unemployed / unskilled,0
100001345,1,non-single (divorced / separated / married / widowed),21,high school,107779,skilled employee / official,1
100001346,1,non-single (divorced / separated / married / widowed),29,high school,103526,skilled employee / official,0
100001347,1,non-single (divorced / separated / married / widowed),31,high school,93171,unemployed / unskilled,0
100001348,1,single,26,high school,106559,unemployed / unskilled,0
100001349,1,non-single (divorced / separated / married / widowed),23,high school,112728,skilled employee / official,1
100001350,1,single,38,high school,102855,skilled employee / official,1
100001351,1,single,35,high school,85381,unemployed / unskilled,0
100001352,1,non-single (divorced / separated / married / widowed),27,high school,100762,skilled employee / official,1
100001353,1,non-single (divorced / separated / married / widowed),22,high school,131445,skilled employee / official,1
100001354,1,non-single (divorced / separated / married / widowed),52,university,123194,skilled employee / official,0
100001355,1,non-single (divorced / separated / married / widowed),19,high school,99519,skilled employee / official,1
100001356,1,non-single (divorced / separated / married / widowed),23,high school,112853,skilled employee / official,0
100001357,1,single,42,high school,110509,skilled employee / official,0
100001358,1,non-single (divorced / separated / married / widowed),27,high school,106446,skilled employee / official,1
100001359,1,non-single (divorced / separated / married / widowed),39,university,89665,unemployed / unskilled,0
100001360,1,non-single (divorced / separated / married / widowed),50,university,128233,skilled employee / official,1
100001361,1,non-single (divorced / separated / married / widowed),36,high school,133615,skilled employee / official,0
100001362,1,non-single (divorced / separated / married / widowed),25,high school,115833,skilled employee / official,1
100001363,1,non-single (divorced / separated / married / widowed),27,high school,65560,unemployed / unskilled,0
100001364,1,non-single (divorced / separated / married / widowed),30,high school,118642,skilled employee / official,0
100001365,1,single,22,high school,63635,unemployed / unskilled,0
100001366,1,non-single (divorced / separated / married / widowed),27,high school,122649,skilled employee / official,1
100001367,1,single,31,high school,143321,management / self-employed / highly qualified employee / officer,1
100001368,1,non-single (divorced / separated / married / widowed),29,high school,99556,skilled employee / official,0
100001369,1,single,34,high school,36760,unemployed / unskilled,0
100001370,1,single,33,high school,71935,unemployed / unskilled,0
100001371,1,non-single (divorced / separated / married / widowed),26,high school,114977,skilled employee / official,0
100001372,1,non-single (divorced / separated / married / widowed),36,high school,147691,skilled employee / official,1
100001373,1,non-single (divorced / separated / married / widowed),26,high school,54296,unemployed / unskilled,0
100001374,1,non-single (divorced / separated / married / widowed),39,high school,80014,unemployed / unskilled,0
100001375,1,non-single (divorced / separated / married / widowed),44,university,77887,unemployed / unskilled,0
100001376,1,non-single (divorced / separated / married / widowed),46,university,98517,unemployed / unskilled,0
100001377,1,non-single (divorced / separated / married / widowed),31,high school,103012,unemployed / unskilled,0
100001378,1,single,26,high school,121377,skilled employee / official,0
100001379,1,non-single (divorced / separated / married / widowed),22,high school,91359,skilled employee / official,1
100001380,1,single,48,university,104833,unemployed / unskilled,0
100001381,1,non-single (divorced / separated / married / widowed),27,high school,101209,skilled employee / official,0
100001382,1,single,30,high school,58207,unemployed / unskilled,0
100001383,1,non-single (divorced / separated / married / widowed),27,high school,116708,skilled employee / official,1
100001384,1,non-single (divorced / separated / married / widowed),36,high school,107471,skilled employee / official,1
100001385,1,non-single (divorced / separated / married / widowed),31,high school,128495,skilled employee / official,0
100001386,1,single,21,high school,124468,skilled employee / official,0
100001387,1,non-single (divorced / separated / married / widowed),26,high school,106922,skilled employee / official,1
100001388,1,single,24,high school,104291,skilled employee / official,0
100001389,1,non-single (divorced / separated / married / widowed),29,high school,98204,skilled employee / official,0
100001390,1,non-single (divorced / separated / married / widowed),32,high school,127071,skilled employee / official,0
100001391,1,non-single (divorced / separated / married / widowed),45,university,85115,unemployed / unskilled,0
100001392,1,non-single (divorced / separated / married / widowed),58,university,104013,unemployed / unskilled,0
100001393,1,non-single (divorced / separated / married / widowed),25,high school,89863,skilled employee / official,0
100001394,1,non-single (divorced / separated / married / widowed),67,graduate school,135300,skilled employee / official,0
100001395,1,non-single (divorced / separated / married / widowed),53,university,107861,unemployed / unskilled,0
